Year,Month,Community,Category,Patient Count
2021,1,ASPEN WOODS,Asthma,12
2021,2,ASPEN WOODS,Asthma,18
2021,3,ASPEN WOODS,Asthma,14
2021,4,ASPEN WOODS,Asthma,7
2021,5,ASPEN WOODS,Asthma,10
2021,6,ASPEN WOODS,Asthma,16
2021,7,ASPEN WOODS,Asthma,22
2021,8,ASPEN WOODS,Asthma,5
2021,9,ASPEN WOODS,Asthma,11
2021,10,ASPEN WOODS,Asthma,7
2021,11,ASPEN WOODS,Asthma,11
2021,12,ASPEN WOODS,Asthma,9
2022,1,ASPEN WOODS,Asthma,6
2022,2,ASPEN WOODS,Asthma,6
2022,3,ASPEN WOODS,Asthma,9
2022,4,ASPEN WOODS,Asthma,8
2022,5,ASPEN WOODS,Asthma,11
2022,6,ASPEN WOODS,Asthma,6
2022,7,ASPEN WOODS,Asthma,10
2022,8,ASPEN WOODS,Asthma,10
2022,9,ASPEN WOODS,Asthma,18
2022,10,ASPEN WOODS,Asthma,8
2022,11,ASPEN WOODS,Asthma,8
2022,12,ASPEN WOODS,Asthma,8
2023,1,ASPEN WOODS,Asthma,8
2023,2,ASPEN WOODS,Asthma,5
2023,3,ASPEN WOODS,Asthma,17
2023,4,ASPEN WOODS,Asthma,9
2023,5,ASPEN WOODS,Asthma,11
2023,6,ASPEN WOODS,Asthma,19
2023,7,ASPEN WOODS,Asthma,10
2023,8,ASPEN WOODS,Asthma,19
2023,9,ASPEN WOODS,Asthma,6
2023,10,ASPEN WOODS,Asthma,3
2023,11,ASPEN WOODS,Asthma,9
2023,12,ASPEN WOODS,Asthma,18
2024,1,ASPEN WOODS,Asthma,10
2024,2,ASPEN WOODS,Asthma,13
2018,1,AUBURN BAY,Asthma,27
2018,2,AUBURN BAY,Asthma,21
2018,3,AUBURN BAY,Asthma,20
2018,4,AUBURN BAY,Asthma,29
2018,5,AUBURN BAY,Asthma,34
2018,6,AUBURN BAY,Asthma,39
2018,7,AUBURN BAY,Asthma,41
2018,8,AUBURN BAY,Asthma,36
2018,9,AUBURN BAY,Asthma,30
2018,10,AUBURN BAY,Asthma,30
2018,11,AUBURN BAY,Asthma,21
2018,12,AUBURN BAY,Asthma,24
2019,1,AUBURN BAY,Asthma,27
2019,2,AUBURN BAY,Asthma,14
2019,3,AUBURN BAY,Asthma,31
2019,4,AUBURN BAY,Asthma,16
2019,5,AUBURN BAY,Asthma,28
2019,6,AUBURN BAY,Asthma,29
2019,7,AUBURN BAY,Asthma,25
2019,8,AUBURN BAY,Asthma,21
2019,9,AUBURN BAY,Asthma,35
2019,10,AUBURN BAY,Asthma,30
2019,11,AUBURN BAY,Asthma,30
2019,12,AUBURN BAY,Asthma,25
2020,1,AUBURN BAY,Asthma,24
2020,2,AUBURN BAY,Asthma,14
2020,3,AUBURN BAY,Asthma,23
2020,4,AUBURN BAY,Asthma,30
2020,5,AUBURN BAY,Asthma,39
2020,6,AUBURN BAY,Asthma,28
2020,7,AUBURN BAY,Asthma,28
2020,8,AUBURN BAY,Asthma,40
2020,9,AUBURN BAY,Asthma,53
2020,10,AUBURN BAY,Asthma,35
2020,11,AUBURN BAY,Asthma,30
2020,12,AUBURN BAY,Asthma,29
2021,1,AUBURN BAY,Asthma,22
2021,2,AUBURN BAY,Asthma,22
2021,3,AUBURN BAY,Asthma,24
2021,4,AUBURN BAY,Asthma,21
2021,5,AUBURN BAY,Asthma,37
2021,6,AUBURN BAY,Asthma,32
2021,7,AUBURN BAY,Asthma,38
2021,8,AUBURN BAY,Asthma,37
2021,9,AUBURN BAY,Asthma,30
2021,10,AUBURN BAY,Asthma,22
2021,11,AUBURN BAY,Asthma,21
2021,12,AUBURN BAY,Asthma,17
2022,1,AUBURN BAY,Asthma,24
2022,2,AUBURN BAY,Asthma,28
2022,3,AUBURN BAY,Asthma,34
2022,4,AUBURN BAY,Asthma,37
2022,5,AUBURN BAY,Asthma,23
2022,6,AUBURN BAY,Asthma,25
2022,7,AUBURN BAY,Asthma,28
2022,8,AUBURN BAY,Asthma,21
2022,9,AUBURN BAY,Asthma,34
2022,10,AUBURN BAY,Asthma,21
2022,11,AUBURN BAY,Asthma,20
2022,12,AUBURN BAY,Asthma,20
2023,1,AUBURN BAY,Asthma,25
2023,2,AUBURN BAY,Asthma,16
2023,3,AUBURN BAY,Asthma,20
2023,4,AUBURN BAY,Asthma,29
2023,5,AUBURN BAY,Asthma,30
2023,6,AUBURN BAY,Asthma,30
2023,7,AUBURN BAY,Asthma,25
2023,8,AUBURN BAY,Asthma,27
2023,9,AUBURN BAY,Asthma,19
2023,10,AUBURN BAY,Asthma,22
2023,11,AUBURN BAY,Asthma,22
2023,12,AUBURN BAY,Asthma,21
2024,1,AUBURN BAY,Asthma,23
2024,2,AUBURN BAY,Asthma,18
2018,1,AURORA BUSINESS PARK,Asthma,1
2018,2,AURORA BUSINESS PARK,Asthma,4
2018,3,AURORA BUSINESS PARK,Asthma,5
2018,4,AURORA BUSINESS PARK,Asthma,4
2018,5,AURORA BUSINESS PARK,Asthma,3
2018,7,AURORA BUSINESS PARK,Asthma,2
2018,8,AURORA BUSINESS PARK,Asthma,4
2018,9,AURORA BUSINESS PARK,Asthma,2
2018,10,AURORA BUSINESS PARK,Asthma,4
2018,12,AURORA BUSINESS PARK,Asthma,1
2019,2,AURORA BUSINESS PARK,Asthma,1
2019,3,AURORA BUSINESS PARK,Asthma,6
2019,4,AURORA BUSINESS PARK,Asthma,3
2019,5,AURORA BUSINESS PARK,Asthma,5
2019,6,AURORA BUSINESS PARK,Asthma,2
2019,7,AURORA BUSINESS PARK,Asthma,1
2019,8,AURORA BUSINESS PARK,Asthma,4
2019,9,AURORA BUSINESS PARK,Asthma,5
2019,10,AURORA BUSINESS PARK,Asthma,3
2019,11,AURORA BUSINESS PARK,Asthma,4
2020,1,AURORA BUSINESS PARK,Asthma,1
2020,2,AURORA BUSINESS PARK,Asthma,2
2020,3,AURORA BUSINESS PARK,Asthma,2
2020,5,AURORA BUSINESS PARK,Asthma,6
2020,6,AURORA BUSINESS PARK,Asthma,1
2020,7,AURORA BUSINESS PARK,Asthma,7
2020,8,AURORA BUSINESS PARK,Asthma,3
2020,9,AURORA BUSINESS PARK,Asthma,4
2020,10,AURORA BUSINESS PARK,Asthma,5
2020,11,AURORA BUSINESS PARK,Asthma,4
2020,12,AURORA BUSINESS PARK,Asthma,5
2021,1,AURORA BUSINESS PARK,Asthma,2
2021,2,AURORA BUSINESS PARK,Asthma,2
2021,3,AURORA BUSINESS PARK,Asthma,3
2021,4,AURORA BUSINESS PARK,Asthma,6
2021,5,AURORA BUSINESS PARK,Asthma,1
2021,6,AURORA BUSINESS PARK,Asthma,6
2021,7,AURORA BUSINESS PARK,Asthma,3
2021,8,AURORA BUSINESS PARK,Asthma,1
2021,9,AURORA BUSINESS PARK,Asthma,9
2021,10,AURORA BUSINESS PARK,Asthma,2
2021,11,AURORA BUSINESS PARK,Asthma,6
2021,12,AURORA BUSINESS PARK,Asthma,4
2022,1,AURORA BUSINESS PARK,Asthma,2
2022,2,AURORA BUSINESS PARK,Asthma,6
2022,3,AURORA BUSINESS PARK,Asthma,1
2022,4,AURORA BUSINESS PARK,Asthma,4
2022,5,AURORA BUSINESS PARK,Asthma,2
2022,6,AURORA BUSINESS PARK,Asthma,3
2022,7,AURORA BUSINESS PARK,Asthma,6
2022,8,AURORA BUSINESS PARK,Asthma,2
2022,9,AURORA BUSINESS PARK,Asthma,4
2022,10,AURORA BUSINESS PARK,Asthma,4
2022,11,AURORA BUSINESS PARK,Asthma,1
2022,12,AURORA BUSINESS PARK,Asthma,3
2023,1,AURORA BUSINESS PARK,Asthma,4
2023,2,AURORA BUSINESS PARK,Asthma,5
2023,3,AURORA BUSINESS PARK,Asthma,3
2023,4,AURORA BUSINESS PARK,Asthma,4
2023,5,AURORA BUSINESS PARK,Asthma,2
2023,6,AURORA BUSINESS PARK,Asthma,7
2023,7,AURORA BUSINESS PARK,Asthma,3
2023,9,AURORA BUSINESS PARK,Asthma,8
2023,10,AURORA BUSINESS PARK,Asthma,2
2023,11,AURORA BUSINESS PARK,Asthma,2
2023,12,AURORA BUSINESS PARK,Asthma,5
2024,1,AURORA BUSINESS PARK,Asthma,1
2024,2,AURORA BUSINESS PARK,Asthma,4
2018,1,BANFF TRAIL,Asthma,55
2018,2,BANFF TRAIL,Asthma,38
2018,3,BANFF TRAIL,Asthma,50
2018,4,BANFF TRAIL,Asthma,52
2018,5,BANFF TRAIL,Asthma,41
2018,6,BANFF TRAIL,Asthma,45
2018,7,BANFF TRAIL,Asthma,49
2018,8,BANFF TRAIL,Asthma,50
2018,9,BANFF TRAIL,Asthma,65
2018,10,BANFF TRAIL,Asthma,56
2018,11,BANFF TRAIL,Asthma,44
2018,12,BANFF TRAIL,Asthma,46
2019,1,BANFF TRAIL,Asthma,55
2019,2,BANFF TRAIL,Asthma,23
2019,3,BANFF TRAIL,Asthma,43
2019,4,BANFF TRAIL,Asthma,67
2019,5,BANFF TRAIL,Asthma,48
2019,6,BANFF TRAIL,Asthma,35
2019,7,BANFF TRAIL,Asthma,36
2019,8,BANFF TRAIL,Asthma,35
2019,9,BANFF TRAIL,Asthma,43
2019,10,BANFF TRAIL,Asthma,41
2019,11,BANFF TRAIL,Asthma,40
2019,12,BANFF TRAIL,Asthma,36
2020,1,BANFF TRAIL,Asthma,45
2020,2,BANFF TRAIL,Asthma,37
2020,3,BANFF TRAIL,Asthma,32
2020,4,BANFF TRAIL,Asthma,41
2020,5,BANFF TRAIL,Asthma,63
2020,6,BANFF TRAIL,Asthma,53
2020,7,BANFF TRAIL,Asthma,69
2020,8,BANFF TRAIL,Asthma,43
2020,9,BANFF TRAIL,Asthma,45
2020,10,BANFF TRAIL,Asthma,49
2020,11,BANFF TRAIL,Asthma,36
2020,12,BANFF TRAIL,Asthma,56
2021,1,BANFF TRAIL,Asthma,54
2021,2,BANFF TRAIL,Asthma,48
2021,3,BANFF TRAIL,Asthma,55
2021,4,BANFF TRAIL,Asthma,70
2021,5,BANFF TRAIL,Asthma,74
2021,6,BANFF TRAIL,Asthma,62
2021,7,BANFF TRAIL,Asthma,83
2021,8,BANFF TRAIL,Asthma,57
2021,9,BANFF TRAIL,Asthma,76
2021,10,BANFF TRAIL,Asthma,90
2021,11,BANFF TRAIL,Asthma,82
2021,12,BANFF TRAIL,Asthma,75
2022,1,BANFF TRAIL,Asthma,74
2022,2,BANFF TRAIL,Asthma,93
2022,3,BANFF TRAIL,Asthma,100
2022,4,BANFF TRAIL,Asthma,89
2022,5,BANFF TRAIL,Asthma,114
2022,6,BANFF TRAIL,Asthma,61
2022,7,BANFF TRAIL,Asthma,57
2022,8,BANFF TRAIL,Asthma,52
2022,9,BANFF TRAIL,Asthma,65
2022,10,BANFF TRAIL,Asthma,68
2022,11,BANFF TRAIL,Asthma,51
2022,12,BANFF TRAIL,Asthma,44
2023,1,BANFF TRAIL,Asthma,47
2023,2,BANFF TRAIL,Asthma,42
2023,3,BANFF TRAIL,Asthma,44
2023,4,BANFF TRAIL,Asthma,51
2023,5,BANFF TRAIL,Asthma,45
2023,6,BANFF TRAIL,Asthma,54
2023,7,BANFF TRAIL,Asthma,43
2023,8,BANFF TRAIL,Asthma,23
2023,9,BANFF TRAIL,Asthma,46
2023,10,BANFF TRAIL,Asthma,34
2023,11,BANFF TRAIL,Asthma,48
2023,12,BANFF TRAIL,Asthma,40
2024,1,BANFF TRAIL,Asthma,37
2024,2,BANFF TRAIL,Asthma,41
2018,1,BANKVIEW,Asthma,55
2018,2,BANKVIEW,Asthma,49
2018,3,BANKVIEW,Asthma,55
2018,4,BANKVIEW,Asthma,86
2018,5,BANKVIEW,Asthma,109
2018,6,BANKVIEW,Asthma,77
2018,7,BANKVIEW,Asthma,93
2018,8,BANKVIEW,Asthma,72
2018,9,BANKVIEW,Asthma,65
2018,10,BANKVIEW,Asthma,61
2018,11,BANKVIEW,Asthma,65
2018,12,BANKVIEW,Asthma,47
2019,1,BANKVIEW,Asthma,48
2019,2,BANKVIEW,Asthma,40
2019,3,BANKVIEW,Asthma,59
2019,4,BANKVIEW,Asthma,70
2019,5,BANKVIEW,Asthma,98
2019,6,BANKVIEW,Asthma,93
2019,7,BANKVIEW,Asthma,86
2019,8,BANKVIEW,Asthma,66
2019,9,BANKVIEW,Asthma,82
2019,10,BANKVIEW,Asthma,64
2019,11,BANKVIEW,Asthma,72
2019,12,BANKVIEW,Asthma,49
2020,1,BANKVIEW,Asthma,48
2020,2,BANKVIEW,Asthma,42
2020,3,BANKVIEW,Asthma,60
2020,4,BANKVIEW,Asthma,87
2020,5,BANKVIEW,Asthma,79
2020,6,BANKVIEW,Asthma,79
2020,7,BANKVIEW,Asthma,73
2020,8,BANKVIEW,Asthma,39
2020,9,BANKVIEW,Asthma,40
2020,10,BANKVIEW,Asthma,43
2020,11,BANKVIEW,Asthma,34
2020,12,BANKVIEW,Asthma,62
2021,1,BANKVIEW,Asthma,40
2021,2,BANKVIEW,Asthma,43
2021,3,BANKVIEW,Asthma,45
2021,4,BANKVIEW,Asthma,59
2021,5,BANKVIEW,Asthma,51
2021,6,BANKVIEW,Asthma,60
2021,7,BANKVIEW,Asthma,60
2021,8,BANKVIEW,Asthma,56
2021,9,BANKVIEW,Asthma,39
2021,10,BANKVIEW,Asthma,48
2021,11,BANKVIEW,Asthma,63
2021,12,BANKVIEW,Asthma,36
2022,1,BANKVIEW,Asthma,35
2022,2,BANKVIEW,Asthma,35
2022,3,BANKVIEW,Asthma,61
2022,4,BANKVIEW,Asthma,42
2022,5,BANKVIEW,Asthma,72
2022,6,BANKVIEW,Asthma,56
2022,7,BANKVIEW,Asthma,47
2022,8,BANKVIEW,Asthma,36
2022,9,BANKVIEW,Asthma,59
2022,10,BANKVIEW,Asthma,65
2022,11,BANKVIEW,Asthma,40
2022,12,BANKVIEW,Asthma,48
2023,1,BANKVIEW,Asthma,56
2023,2,BANKVIEW,Asthma,59
2023,3,BANKVIEW,Asthma,53
2023,4,BANKVIEW,Asthma,53
2023,5,BANKVIEW,Asthma,56
2023,6,BANKVIEW,Asthma,32
2023,7,BANKVIEW,Asthma,48
2023,8,BANKVIEW,Asthma,63
2023,9,BANKVIEW,Asthma,39
2023,10,BANKVIEW,Asthma,36
2023,11,BANKVIEW,Asthma,40
2023,12,BANKVIEW,Asthma,48
2024,1,BANKVIEW,Asthma,29
2024,2,BANKVIEW,Asthma,26
2018,1,BAYVIEW,Asthma,1
2018,3,BAYVIEW,Asthma,1
2018,4,BAYVIEW,Asthma,6
2018,5,BAYVIEW,Asthma,3
2018,6,BAYVIEW,Asthma,5
2018,7,BAYVIEW,Asthma,5
2018,8,BAYVIEW,Asthma,3
2018,9,BAYVIEW,Asthma,2
2018,10,BAYVIEW,Asthma,5
2018,11,BAYVIEW,Asthma,2
2018,12,BAYVIEW,Asthma,1
2019,1,BAYVIEW,Asthma,3
2019,2,BAYVIEW,Asthma,3
2019,3,BAYVIEW,Asthma,2
2019,4,BAYVIEW,Asthma,5
2019,5,BAYVIEW,Asthma,8
2019,6,BAYVIEW,Asthma,3
2019,7,BAYVIEW,Asthma,4
2019,8,BAYVIEW,Asthma,4
2019,9,BAYVIEW,Asthma,8
2019,10,BAYVIEW,Asthma,3
2019,11,BAYVIEW,Asthma,1
2019,12,BAYVIEW,Asthma,1
2020,1,BAYVIEW,Asthma,2
2020,2,BAYVIEW,Asthma,3
2020,3,BAYVIEW,Asthma,3
2020,4,BAYVIEW,Asthma,2
2020,5,BAYVIEW,Asthma,2
2020,6,BAYVIEW,Asthma,2
2020,7,BAYVIEW,Asthma,5
2020,8,BAYVIEW,Asthma,6
2020,9,BAYVIEW,Asthma,3
2020,10,BAYVIEW,Asthma,5
2020,11,BAYVIEW,Asthma,1
2020,12,BAYVIEW,Asthma,4
2021,1,BAYVIEW,Asthma,1
2021,3,BAYVIEW,Asthma,2
2021,4,BAYVIEW,Asthma,2
2021,5,BAYVIEW,Asthma,7
2021,6,BAYVIEW,Asthma,5
2021,7,BAYVIEW,Asthma,3
2021,8,BAYVIEW,Asthma,6
2021,9,BAYVIEW,Asthma,5
2021,10,BAYVIEW,Asthma,1
2021,11,BAYVIEW,Asthma,1
2021,12,BAYVIEW,Asthma,1
2022,1,BAYVIEW,Asthma,3
2022,2,BAYVIEW,Asthma,2
2022,3,BAYVIEW,Asthma,3
2022,4,BAYVIEW,Asthma,3
2022,5,BAYVIEW,Asthma,4
2022,6,BAYVIEW,Asthma,2
2022,7,BAYVIEW,Asthma,3
2022,8,BAYVIEW,Asthma,6
2022,9,BAYVIEW,Asthma,4
2022,10,BAYVIEW,Asthma,5
2022,11,BAYVIEW,Asthma,2
2022,12,BAYVIEW,Asthma,1
2023,1,BAYVIEW,Asthma,1
2023,2,BAYVIEW,Asthma,2
2023,3,BAYVIEW,Asthma,1
2023,4,BAYVIEW,Asthma,2
2023,5,BAYVIEW,Asthma,1
2023,6,BAYVIEW,Asthma,5
2023,7,BAYVIEW,Asthma,4
2023,8,BAYVIEW,Asthma,1
2023,9,BAYVIEW,Asthma,3
2023,10,BAYVIEW,Asthma,2
2023,11,BAYVIEW,Asthma,1
2023,12,BAYVIEW,Asthma,2
2024,1,BAYVIEW,Asthma,1
2024,2,BAYVIEW,Asthma,1
2018,1,BEDDINGTON HEIGHTS,Asthma,24
2018,2,BEDDINGTON HEIGHTS,Asthma,30
2018,3,BEDDINGTON HEIGHTS,Asthma,33
2018,4,BEDDINGTON HEIGHTS,Asthma,23
2018,5,BEDDINGTON HEIGHTS,Asthma,51
2018,6,BEDDINGTON HEIGHTS,Asthma,45
2018,7,BEDDINGTON HEIGHTS,Asthma,47
2018,8,BEDDINGTON HEIGHTS,Asthma,37
2018,9,BEDDINGTON HEIGHTS,Asthma,41
2018,10,BEDDINGTON HEIGHTS,Asthma,38
2018,11,BEDDINGTON HEIGHTS,Asthma,30
2018,12,BEDDINGTON HEIGHTS,Asthma,30
2019,1,BEDDINGTON HEIGHTS,Asthma,39
2019,2,BEDDINGTON HEIGHTS,Asthma,18
2019,3,BEDDINGTON HEIGHTS,Asthma,49
2019,4,BEDDINGTON HEIGHTS,Asthma,33
2019,5,BEDDINGTON HEIGHTS,Asthma,55
2019,6,BEDDINGTON HEIGHTS,Asthma,42
2019,7,BEDDINGTON HEIGHTS,Asthma,44
2019,8,BEDDINGTON HEIGHTS,Asthma,47
2019,9,BEDDINGTON HEIGHTS,Asthma,35
2019,10,BEDDINGTON HEIGHTS,Asthma,33
2019,11,BEDDINGTON HEIGHTS,Asthma,45
2019,12,BEDDINGTON HEIGHTS,Asthma,36
2020,1,BEDDINGTON HEIGHTS,Asthma,37
2020,2,BEDDINGTON HEIGHTS,Asthma,38
2020,3,BEDDINGTON HEIGHTS,Asthma,27
2020,4,BEDDINGTON HEIGHTS,Asthma,55
2020,5,BEDDINGTON HEIGHTS,Asthma,68
2020,6,BEDDINGTON HEIGHTS,Asthma,70
2020,7,BEDDINGTON HEIGHTS,Asthma,66
2020,8,BEDDINGTON HEIGHTS,Asthma,46
2020,9,BEDDINGTON HEIGHTS,Asthma,50
2020,10,BEDDINGTON HEIGHTS,Asthma,41
2020,11,BEDDINGTON HEIGHTS,Asthma,41
2020,12,BEDDINGTON HEIGHTS,Asthma,37
2021,1,BEDDINGTON HEIGHTS,Asthma,33
2021,2,BEDDINGTON HEIGHTS,Asthma,28
2021,3,BEDDINGTON HEIGHTS,Asthma,42
2021,4,BEDDINGTON HEIGHTS,Asthma,39
2021,5,BEDDINGTON HEIGHTS,Asthma,54
2021,6,BEDDINGTON HEIGHTS,Asthma,41
2021,7,BEDDINGTON HEIGHTS,Asthma,36
2021,8,BEDDINGTON HEIGHTS,Asthma,46
2021,9,BEDDINGTON HEIGHTS,Asthma,35
2021,10,BEDDINGTON HEIGHTS,Asthma,31
2021,11,BEDDINGTON HEIGHTS,Asthma,33
2021,12,BEDDINGTON HEIGHTS,Asthma,40
2022,1,BEDDINGTON HEIGHTS,Asthma,29
2022,2,BEDDINGTON HEIGHTS,Asthma,31
2022,3,BEDDINGTON HEIGHTS,Asthma,37
2022,4,BEDDINGTON HEIGHTS,Asthma,32
2022,5,BEDDINGTON HEIGHTS,Asthma,34
2022,6,BEDDINGTON HEIGHTS,Asthma,32
2022,7,BEDDINGTON HEIGHTS,Asthma,53
2022,8,BEDDINGTON HEIGHTS,Asthma,43
2022,9,BEDDINGTON HEIGHTS,Asthma,31
2022,10,BEDDINGTON HEIGHTS,Asthma,34
2022,11,BEDDINGTON HEIGHTS,Asthma,33
2022,12,BEDDINGTON HEIGHTS,Asthma,28
2023,1,BEDDINGTON HEIGHTS,Asthma,29
2023,2,BEDDINGTON HEIGHTS,Asthma,22
2023,3,BEDDINGTON HEIGHTS,Asthma,29
2023,4,BEDDINGTON HEIGHTS,Asthma,37
2023,5,BEDDINGTON HEIGHTS,Asthma,57
2023,6,BEDDINGTON HEIGHTS,Asthma,51
2023,7,BEDDINGTON HEIGHTS,Asthma,41
2023,8,BEDDINGTON HEIGHTS,Asthma,54
2023,9,BEDDINGTON HEIGHTS,Asthma,36
2023,10,BEDDINGTON HEIGHTS,Asthma,36
2023,11,BEDDINGTON HEIGHTS,Asthma,41
2023,12,BEDDINGTON HEIGHTS,Asthma,32
2024,1,BEDDINGTON HEIGHTS,Asthma,39
2024,2,BEDDINGTON HEIGHTS,Asthma,26
2018,1,BEL-AIRE,Asthma,2
2018,2,BEL-AIRE,Asthma,3
2018,4,BEL-AIRE,Asthma,3
2018,5,BEL-AIRE,Asthma,1
2018,6,BEL-AIRE,Asthma,1
2018,9,BEL-AIRE,Asthma,3
2018,10,BEL-AIRE,Asthma,3
2018,11,BEL-AIRE,Asthma,2
2018,12,BEL-AIRE,Asthma,3
2019,1,BEL-AIRE,Asthma,1
2019,3,BEL-AIRE,Asthma,1
2019,4,BEL-AIRE,Asthma,2
2019,6,BEL-AIRE,Asthma,4
2019,7,BEL-AIRE,Asthma,1
2019,8,BEL-AIRE,Asthma,3
2019,9,BEL-AIRE,Asthma,5
2019,10,BEL-AIRE,Asthma,2
2019,12,BEL-AIRE,Asthma,1
2020,2,BEL-AIRE,Asthma,1
2020,3,BEL-AIRE,Asthma,2
2020,5,BEL-AIRE,Asthma,2
2020,6,BEL-AIRE,Asthma,1
2020,7,BEL-AIRE,Asthma,1
2020,8,BEL-AIRE,Asthma,3
2020,9,BEL-AIRE,Asthma,2
2020,11,BEL-AIRE,Asthma,1
2020,12,BEL-AIRE,Asthma,1
2021,1,BEL-AIRE,Asthma,1
2021,2,BEL-AIRE,Asthma,1
2021,3,BEL-AIRE,Asthma,2
2021,4,BEL-AIRE,Asthma,2
2021,5,BEL-AIRE,Asthma,2
2021,7,BEL-AIRE,Asthma,1
2021,8,BEL-AIRE,Asthma,1
2021,9,BEL-AIRE,Asthma,3
2021,10,BEL-AIRE,Asthma,1
2021,11,BEL-AIRE,Asthma,1
2021,12,BEL-AIRE,Asthma,2
2022,2,BEL-AIRE,Asthma,2
2022,4,BEL-AIRE,Asthma,2
2022,5,BEL-AIRE,Asthma,2
2022,6,BEL-AIRE,Asthma,2
2022,8,BEL-AIRE,Asthma,3
2022,10,BEL-AIRE,Asthma,1
2023,1,BEL-AIRE,Asthma,2
2023,2,BEL-AIRE,Asthma,1
2023,6,BEL-AIRE,Asthma,1
2023,7,BEL-AIRE,Asthma,1
2023,9,BEL-AIRE,Asthma,1
2023,12,BEL-AIRE,Asthma,1
2020,11,BELMONT,Asthma,1
2021,1,BELMONT,Asthma,1
2021,3,BELMONT,Asthma,2
2021,5,BELMONT,Asthma,1
2021,7,BELMONT,Asthma,1
2021,8,BELMONT,Asthma,2
2021,9,BELMONT,Asthma,2
2021,10,BELMONT,Asthma,2
2021,11,BELMONT,Asthma,5
2022,1,BELMONT,Asthma,2
2022,2,BELMONT,Asthma,2
2022,4,BELMONT,Asthma,1
2022,6,BELMONT,Asthma,1
2022,7,BELMONT,Asthma,3
2022,8,BELMONT,Asthma,1
2022,9,BELMONT,Asthma,3
2022,10,BELMONT,Asthma,2
2022,11,BELMONT,Asthma,1
2022,12,BELMONT,Asthma,1
2023,1,BELMONT,Asthma,1
2023,3,BELMONT,Asthma,3
2023,4,BELMONT,Asthma,4
2023,5,BELMONT,Asthma,2
2023,6,BELMONT,Asthma,4
2023,7,BELMONT,Asthma,1
2023,8,BELMONT,Asthma,2
2023,9,BELMONT,Asthma,3
2023,10,BELMONT,Asthma,5
2023,11,BELMONT,Asthma,3
2023,12,BELMONT,Asthma,4
2024,1,BELMONT,Asthma,3
2024,2,BELMONT,Asthma,5
2018,1,BELTLINE,Asthma,473
2018,2,BELTLINE,Asthma,430
2018,3,BELTLINE,Asthma,502
2018,4,BELTLINE,Asthma,576
2018,5,BELTLINE,Asthma,622
2018,6,BELTLINE,Asthma,649
2018,7,BELTLINE,Asthma,782
2018,8,BELTLINE,Asthma,576
2018,9,BELTLINE,Asthma,565
2018,10,BELTLINE,Asthma,631
2018,11,BELTLINE,Asthma,489
2018,12,BELTLINE,Asthma,601
2019,1,BELTLINE,Asthma,561
2019,2,BELTLINE,Asthma,383
2019,3,BELTLINE,Asthma,560
2019,4,BELTLINE,Asthma,592
2019,5,BELTLINE,Asthma,665
2019,6,BELTLINE,Asthma,664
2019,7,BELTLINE,Asthma,786
2019,8,BELTLINE,Asthma,741
2019,9,BELTLINE,Asthma,652
2019,10,BELTLINE,Asthma,576
2019,11,BELTLINE,Asthma,541
2019,12,BELTLINE,Asthma,515
2020,1,BELTLINE,Asthma,556
2020,2,BELTLINE,Asthma,540
2020,3,BELTLINE,Asthma,571
2020,4,BELTLINE,Asthma,640
2020,5,BELTLINE,Asthma,787
2020,6,BELTLINE,Asthma,783
2020,7,BELTLINE,Asthma,835
2020,8,BELTLINE,Asthma,696
2020,9,BELTLINE,Asthma,532
2020,10,BELTLINE,Asthma,532
2020,11,BELTLINE,Asthma,545
2020,12,BELTLINE,Asthma,468
2021,1,BELTLINE,Asthma,420
2021,2,BELTLINE,Asthma,342
2021,3,BELTLINE,Asthma,471
2021,4,BELTLINE,Asthma,541
2021,5,BELTLINE,Asthma,573
2021,6,BELTLINE,Asthma,556
2021,7,BELTLINE,Asthma,789
2021,8,BELTLINE,Asthma,637
2021,9,BELTLINE,Asthma,617
2021,10,BELTLINE,Asthma,659
2021,11,BELTLINE,Asthma,579
2021,12,BELTLINE,Asthma,465
2022,1,BELTLINE,Asthma,425
2022,2,BELTLINE,Asthma,465
2022,3,BELTLINE,Asthma,569
2022,4,BELTLINE,Asthma,604
2022,5,BELTLINE,Asthma,600
2022,6,BELTLINE,Asthma,584
2022,7,BELTLINE,Asthma,680
2022,8,BELTLINE,Asthma,592
2022,9,BELTLINE,Asthma,579
2022,10,BELTLINE,Asthma,541
2022,11,BELTLINE,Asthma,462
2022,12,BELTLINE,Asthma,388
2023,1,BELTLINE,Asthma,393
2023,2,BELTLINE,Asthma,366
2023,3,BELTLINE,Asthma,442
2023,4,BELTLINE,Asthma,490
2023,5,BELTLINE,Asthma,660
2023,6,BELTLINE,Asthma,631
2023,7,BELTLINE,Asthma,737
2023,8,BELTLINE,Asthma,683
2023,9,BELTLINE,Asthma,631
2023,10,BELTLINE,Asthma,464
2023,11,BELTLINE,Asthma,485
2023,12,BELTLINE,Asthma,569
2024,1,BELTLINE,Asthma,445
2024,2,BELTLINE,Asthma,462
2020,10,BELVEDERE,Asthma,6
2020,11,BELVEDERE,Asthma,15
2020,12,BELVEDERE,Asthma,11
2021,1,BELVEDERE,Asthma,24
2021,2,BELVEDERE,Asthma,10
2021,3,BELVEDERE,Asthma,11
2021,4,BELVEDERE,Asthma,17
2021,5,BELVEDERE,Asthma,14
